time,channel1,channel2,channel3,channel4,channel5,channel6,channel7,channel8,label
3563,0,0.00001,0.00002,-0.00001,0,-0.00002,-0.00001,-0.00001,1
3564,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3565,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3566,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3567,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3568,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3569,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3570,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3571,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3572,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3573,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3574,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3575,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3576,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3577,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3578,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3579,-0.00003,-0.00003,-0.00007,-0.00004,-0.00002,-0.00001,-0.00003,-0.00003,1
3580,0,0.00003,0,0.00002,0.00001,-0.00001,-0.00001,0.00001,1
3581,0,0.00003,0,0.00002,0.00001,-0.00001,-0.00001,0.00001,1
3582,0,0.00003,0,0.00002,0.00001,-0.00001,-0.00001,0.00001,1
3583,0,0.00003,0,0.00002,0.00001,-0.00001,-0.00001,0.00001,1
3584,0,0.00003,0,0.00002,0.00001,-0.00001,-0.00001,0.00001,1
3585,0,0.00003,0,0.00002,0.00001,-0.00001,-0.00001,0.00001,1
3586,0.00001,-0.00001,0.00003,0.00001,0,-0.00002,0,-0.00001,1
3589,0.00001,-0.00001,0.00003,0.00001,0,-0.00002,0,-0.00001,1
3590,0.00001,-0.00001,0.00003,0.00001,0,-0.00002,0,-0.00001,1
3591,0.00001,-0.00001,0.00003,0.00001,0,-0.00002,0,-0.00001,1
3592,0.00001,-0.00001,0.00003,0.00001,0,-0.00002,0,-0.00001,1
3593,0.00001,-0.00001,0.00003,0.00001,0,-0.00002,0,-0.00001,1
3594,0.00001,-0.00001,0.00003,0.00001,0,-0.00002,0,-0.00001,1
3595,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3596,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3597,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3598,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3599,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3600,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3601,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3602,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3603,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3604,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3605,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3606,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3607,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3608,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3609,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00002,-0.00001,-0.00002,1
3610,-0.00001,-0.00002,0,0,-0.00001,-0.00001,-0.00001,0,1
3611,-0.00001,-0.00002,0,0,-0.00001,-0.00001,-0.00001,0,1
3612,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3613,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3614,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3615,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3616,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3617,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3618,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3619,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3620,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3621,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3622,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3623,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3624,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3625,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3626,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3627,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3628,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3629,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3630,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3631,0.00001,-0.00001,0,0.00001,0,-0.00003,0,-0.00001,1
3632,-0.00001,-0.00006,0,-0.00001,-0.00001,-0.00001,0,-0.00001,1
3633,-0.00001,-0.00006,0,-0.00001,-0.00001,-0.00001,0,-0.00001,1
3634,0,-0.00002,-0.00001,0.00001,-0.00002,0,-0.00001,0,1
3635,0,-0.00002,-0.00001,0.00001,-0.00002,0,-0.00001,0,1
3636,0,-0.00002,-0.00001,0.00001,-0.00002,0,-0.00001,0,1
3638,0,-0.00002,-0.00001,0.00001,-0.00002,0,-0.00001,0,1
3639,0,-0.00002,-0.00001,0.00001,-0.00002,0,-0.00001,0,1
3640,0,-0.00002,-0.00001,0.00001,-0.00002,0,-0.00001,0,1
3641,0,-0.00002,-0.00001,0.00001,-0.00002,0,-0.00001,0,1
3642,0,-0.00002,-0.00001,0.00001,-0.00002,0,-0.00001,0,1
3643,0,-0.00002,-0.00001,0.00001,-0.00002,0,-0.00001,0,1
3644,0,-0.00002,-0.00001,0.00001,-0.00002,0,-0.00001,0,1
3645,0,-0.00002,-0.00001,0.00001,-0.00002,0,-0.00001,0,1
3646,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3647,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3648,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3649,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3650,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3651,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3652,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3653,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3654,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3655,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3656,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3657,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3658,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3659,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3660,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3661,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3662,-0.00001,0.00002,0,0,-0.00001,0,-0.00001,0,1
3663,-0.00002,-0.00001,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00003,1
3664,-0.00002,-0.00001,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00003,1
3665,-0.00002,-0.00001,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00003,1
3666,-0.00002,-0.00001,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00003,1
3667,-0.00002,-0.00001,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00003,1
3668,-0.00002,-0.00001,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00003,1
3669,-0.00002,-0.00001,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00003,1
3670,-0.00002,-0.00001,-0.00002,-0.00002,0,-0.00001,-0.00002,-0.00003,1
3671,-0.00002,-0.00001,-0.00002,-0.00001,-0.00002,-0.00002,0.00001,-0.00002,1
3672,-0.00002,-0.00001,-0.00002,-0.00001,-0.00002,-0.00002,0.00001,-0.00002,1
3673,-0.00002,-0.00001,-0.00001,-0.00001,0,0,-0.00002,-0.00001,1
3674,-0.00002,-0.00001,-0.00001,-0.00001,0,0,-0.00002,-0.00001,1
3675,-0.00002,-0.00001,-0.00001,-0.00001,0,0,-0.00002,-0.00001,1
3676,-0.00002,-0.00001,-0.00001,-0.00001,0,0,-0.00002,-0.00001,1
3677,-0.00002,-0.00001,-0.00001,-0.00001,0,0,-0.00002,-0.00001,1
3678,-0.00002,-0.00001,-0.00001,-0.00001,0,0,-0.00002,-0.00001,1
3679,-0.00002,-0.00001,-0.00001,-0.00001,0,0,-0.00002,-0.00001,1
3680,-0.00002,-0.00001,-0.00001,-0.00001,0,0,-0.00002,-0.00001,1
3681,-0.00002,-0.00001,-0.00001,-0.00001,0,0,-0.00002,-0.00001,1
3682,-0.00002,-0.00001,-0.00001,-0.00001,0,0,-0.00002,-0.00001,1
3683,-0.00002,-0.00001,-0.00001,-0.00001,0,0,-0.00002,-0.00001,1
3684,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3685,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3686,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3688,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3689,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3690,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3691,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3692,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3693,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3694,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3695,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3696,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3697,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3698,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3699,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3700,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3701,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3702,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3703,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3704,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3705,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3706,-0.00001,-0.00001,-0.00002,-0.00002,-0.00002,-0.00001,-0.00001,-0.00001,1
3707,-0.00001,-0.00003,-0.00004,-0.00003,-0.00002,-0.00001,0,-0.00001,1
3709,-0.00001,-0.00003,-0.00004,-0.00003,-0.00002,-0.00001,0,-0.00001,1
3710,-0.00001,-0.00003,-0.00004,-0.00003,-0.00002,-0.00001,0,-0.00001,1
3711,-0.00001,-0.00003,-0.00004,-0.00003,-0.00002,-0.00001,0,-0.00001,1
3712,-0.00001,-0.00003,-0.00004,-0.00003,-0.00002,-0.00001,0,-0.00001,1
3713,-0.00001,-0.00003,-0.00004,-0.00003,-0.00002,-0.00001,0,-0.00001,1
3714,-0.00001,-0.00003,-0.00004,-0.00003,-0.00002,-0.00001,0,-0.00001,1
3715,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3716,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3717,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3718,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3719,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3720,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3721,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3722,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3723,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3724,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3725,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3726,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3727,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3728,-0.00002,-0.00002,-0.00002,-0.00002,-0.00002,0.00001,0,0,1
3729,-0.00001,0.00001,0,0.00001,0,-0.00001,-0.00002,-0.00002,1
3730,-0.00001,0.00001,0,0.00001,0,-0.00001,-0.00002,-0.00002,1
3731,-0.00001,0.00001,0,0.00001,0,-0.00001,-0.00002,-0.00002,1
3732,-0.00001,0.00001,0,0.00001,0,-0.00001,-0.00002,-0.00002,1
3733,-0.00001,0.00001,0,0.00001,0,-0.00001,-0.00002,-0.00002,1
3734,-0.00001,0.00001,0,0.00001,0,-0.00001,-0.00002,-0.00002,1
3735,-0.00001,0.00001,0,0.00001,0,-0.00001,-0.00002,-0.00002,1
3736,-0.00001,0.00001,0,0.00001,0,-0.00001,-0.00002,-0.00002,1
3739,0,-0.00003,-0.00003,-0.00001,-0.00003,-0.00003,-0.00003,-0.00002,1
3740,0,-0.00003,-0.00003,-0.00001,-0.00003,-0.00003,-0.00003,-0.00002,1
3741,0,-0.00003,-0.00003,-0.00001,-0.00003,-0.00003,-0.00003,-0.00002,1
3742,0,-0.00003,-0.00003,-0.00001,-0.00003,-0.00003,-0.00003,-0.00002,1
3743,0,-0.00003,-0.00003,-0.00001,-0.00003,-0.00003,-0.00003,-0.00002,1
3744,-0.00003,-0.00006,-0.00007,-0.00005,-0.00002,-0.00001,0,-0.00002,1
3745,-0.00003,-0.00006,-0.00007,-0.00005,-0.00002,-0.00001,0,-0.00002,1
3746,-0.00003,-0.00006,-0.00007,-0.00005,-0.00002,-0.00001,0,-0.00002,1
3747,-0.00003,-0.00006,-0.00007,-0.00005,-0.00002,-0.00001,0,-0.00002,1
3748,-0.00003,-0.00006,-0.00007,-0.00005,-0.00002,-0.00001,0,-0.00002,1
3749,-0.00003,-0.00006,-0.00007,-0.00005,-0.00002,-0.00001,0,-0.00002,1
3750,-0.00003,-0.00006,-0.00007,-0.00005,-0.00002,-0.00001,0,-0.00002,1
3751,-0.00003,-0.00006,-0.00007,-0.00005,-0.00002,-0.00001,0,-0.00002,1
3752,-0.00003,-0.00006,-0.00007,-0.00005,-0.00002,-0.00001,0,-0.00002,1
3753,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3754,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3755,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3756,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3757,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3758,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3759,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3760,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3761,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3762,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3763,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3764,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3765,0,-0.00001,-0.00002,-0.00003,-0.00001,-0.00002,0,0,1
3766,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3767,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3768,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3769,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3770,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3771,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3772,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3773,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3774,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3775,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3776,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3777,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3778,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3779,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3780,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3781,0,-0.00002,-0.00002,-0.00002,0,-0.00003,-0.00002,-0.00001,1
3782,-0.00002,-0.00004,-0.00004,-0.00001,0,-0.00001,-0.00001,-0.00001,1
3783,-0.00001,-0.00001,-0.00001,0,-0.00002,0,0,0,1
3784,-0.00001,-0.00001,-0.00001,0,-0.00002,0,0,0,1
3785,-0.00001,-0.00001,-0.00001,0,-0.00002,0,0,0,1
3786,-0.00001,-0.00001,-0.00001,0,-0.00002,0,0,0,1
3789,-0.00001,-0.00001,-0.00001,0,-0.00002,0,0,0,1
3790,-0.00001,0.00001,-0.00001,0.00002,0,-0.00001,-0.00003,-0.00002,1
3791,-0.00001,0.00001,-0.00001,0.00002,0,-0.00001,-0.00003,-0.00002,1
3792,0.00002,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,0.00001,0.00001,1
3793,0.00002,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,0.00001,0.00001,1
3794,0.00002,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,0.00001,0.00001,1
3795,0.00002,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,0.00001,0.00001,1
3796,0.00002,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,0.00001,0.00001,1
3797,0.00002,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,0.00001,0.00001,1
3798,0.00002,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,0.00001,0.00001,1
3799,0.00002,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,0.00001,0.00001,1
3800,0.00002,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,0.00001,0.00001,1
3801,0.00002,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,0.00001,0.00001,1
3802,0.00002,0.00001,-0.00001,-0.00001,-0.00001,-0.00002,0.00001,0.00001,1
3803,0,-0.00007,-0.00005,-0.00002,-0.00002,0.00001,-0.00001,0,1
3804,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3805,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3806,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3807,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3808,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3809,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3810,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3811,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3812,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3813,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3815,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3816,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3817,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3818,-0.00002,-0.00001,0.00001,0,-0.00003,-0.00003,-0.00001,0,1
3819,-0.00001,-0.00002,0.00002,-0.00001,-0.00001,0,-0.00002,0,1
3820,-0.00001,-0.00002,0.00002,-0.00001,-0.00001,0,-0.00002,0,1
3821,-0.00001,-0.00002,0.00002,-0.00001,-0.00001,0,-0.00002,0,1
3822,-0.00001,-0.00002,0.00002,-0.00001,-0.00001,0,-0.00002,0,1
3823,-0.00001,-0.00002,0.00002,-0.00001,-0.00001,0,-0.00002,0,1
3824,-0.00001,-0.00002,0.00002,-0.00001,-0.00001,0,-0.00002,0,1
3825,-0.00001,-0.00002,0.00002,-0.00001,-0.00001,0,-0.00002,0,1
3826,-0.00001,-0.00002,-0.00001,-0.00002,-0.00001,0,-0.00001,0,1
3827,-0.00001,-0.00002,-0.00001,-0.00002,-0.00001,0,-0.00001,0,1
3828,-0.00001,-0.00002,-0.00001,-0.00002,-0.00001,0,-0.00001,0,1
3829,-0.00001,-0.00002,-0.00001,-0.00002,-0.00001,0,-0.00001,0,1
3830,-0.00001,-0.00002,-0.00001,-0.00002,-0.00001,0,-0.00001,0,1
3831,-0.00001,-0.00002,-0.00001,-0.00002,-0.00001,0,-0.00001,0,1
3832,-0.00001,-0.00002,-0.00001,-0.00002,-0.00001,0,-0.00001,0,1
3833,-0.00001,-0.00002,-0.00001,-0.00002,-0.00001,0,-0.00001,0,1
3834,-0.00001,-0.00002,-0.00001,-0.00002,-0.00001,0,-0.00001,0,1
3835,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3836,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3839,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3840,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3841,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3842,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3843,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3844,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3845,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3846,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3847,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3848,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3849,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3850,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3851,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3852,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3853,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3854,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3855,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3856,0,0,0.00002,-0.00001,0,-0.00001,-0.00003,0,1
3857,0.00001,0.00001,0.00003,0.00002,-0.00001,-0.00002,-0.00001,-0.00003,1
3858,0.00001,0.00001,0.00003,0.00002,-0.00001,-0.00002,-0.00001,-0.00003,1
3859,0.00001,0.00001,0.00003,0.00002,-0.00001,-0.00002,-0.00001,-0.00003,1
3860,0.00001,0.00001,0.00003,0.00002,-0.00001,-0.00002,-0.00001,-0.00003,1
3861,0.00001,0.00001,0.00003,0.00002,-0.00001,-0.00002,-0.00001,-0.00003,1
3862,0.00001,0.00001,0.00003,0.00002,-0.00001,-0.00002,-0.00001,-0.00003,1
3863,0.00001,0.00001,0.00003,0.00002,-0.00001,-0.00002,-0.00001,-0.00003,1
3864,0.00001,0.00001,0.00003,0.00002,-0.00001,-0.00002,-0.00001,-0.00003,1
3865,0.00001,0.00001,0.00003,0.00002,-0.00001,-0.00002,-0.00001,-0.00003,1
3866,-0.00004,-0.00002,-0.00004,-0.00001,-0.00002,0,-0.00002,-0.00002,1
3867,-0.00001,0.00001,0.00001,-0.00001,-0.00001,0,-0.00001,0.00001,1
3868,-0.00001,0.00001,0.00001,-0.00001,-0.00001,0,-0.00001,0.00001,1
3869,-0.00001,0.00001,0.00001,-0.00001,-0.00001,0,-0.00001,0.00001,1
3870,-0.00001,0.00001,0.00001,-0.00001,-0.00001,0,-0.00001,0.00001,1
3871,-0.00001,0.00001,0.00001,-0.00001,-0.00001,0,-0.00001,0.00001,1
3872,-0.00001,0.00001,0.00001,-0.00001,-0.00001,0,-0.00001,0.00001,1
3873,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
3874,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
3875,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
3876,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
3877,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
3878,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
3879,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
3880,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
3881,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
3882,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
3883,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
3884,-0.00001,-0.00003,-0.00003,-0.00002,-0.00001,-0.00001,-0.00001,-0.00002,1
